y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
6,53,4,13,AZ,Maricopa County,149,262,10279
6,53,6,59,CA,Orange County,146,231,9066
6,53,57,5,FR,Foreign - APO/FPO ZIPs,144,346,12235
6,53,6,75,CA,San Francisco County,140,177,22036
6,53,6,65,CA,Riverside County,138,247,9539
6,53,6,77,CA,San Joaquin County,115,190,6635
6,53,6,13,CA,Contra Costa County,113,192,13026
6,53,15,3,HI,Honolulu County,108,196,6484
6,53,48,29,TX,Bexar County,104,227,6416
6,53,6,111,CA,Ventura County,97,170,8837
6,53,6,99,CA,Stanislaus County,91,170,7084
6,53,6,81,CA,San Mateo County,84,115,10832
6,53,6,107,CA,Tulare County,81,178,4198
6,53,6,83,CA,Santa Barbara County,78,120,4067
6,53,24,3,MD,Anne Arundel County,77,163,4532
6,53,6,61,CA,Placer County,75,120,10491
6,53,53,33,WA,King County,75,96,6987
6,53,6,71,CA,San Bernardino County,71,125,3546
6,53,6,95,CA,Solano County,69,124,4311
6,53,6,39,CA,Madera County,67,165,3802
6,53,32,31,NV,Washoe County,67,107,7545
6,53,13,245,GA,Richmond County,65,89,2646
6,53,6,97,CA,Sonoma County,60,87,5572
6,53,6,31,CA,Kings County,56,99,3039
6,53,4,19,AZ,Pima County,53,104,4096
6,53,31,153,NE,Sarpy County,53,84,2546
6,53,41,51,OR,Multnomah County,52,68,3649
6,53,6,25,CA,Imperial County,50,96,1932
6,53,48,451,TX,Tom Green County,49,58,1373
6,53,51,59,VA,Fairfax County,49,130,4818
6,53,48,201,TX,Harris County,48,76,2908
6,53,48,453,TX,Travis County,46,64,5871
6,53,53,53,WA,Pierce County,43,90,3079
6,53,8,41,CO,El Paso County,41,85,2879
6,53,6,7,CA,Butte County,40,58,1793
6,53,6,41,CA,Marin County,40,59,6344
6,53,6,113,CA,Yolo County,39,55,2059
6,53,6,17,CA,El Dorado County,35,55,2858
6,53,16,1,ID,Ada County,34,63,5048
6,53,17,31,IL,Cook County,33,51,1723
6,53,41,67,OR,Washington County,32,56,1630
6,53,48,27,TX,Bell County,32,62,1681
6,53,6,57,CA,Nevada County,31,51,4243
6,53,36,61,NY,New York County,31,34,3441
6,53,49,35,UT,Salt Lake County,31,41,1597
6,53,31,55,NE,Douglas County,30,39,1056
6,53,48,439,TX,Tarrant County,30,47,2233
6,53,4,21,AZ,Pinal County,29,56,2127
6,53,13,73,GA,Columbia County,29,69,1670
6,53,37,51,NC,Cumberland County,29,62,1881
6,53,48,113,TX,Dallas County,29,52,3553
6,53,6,89,CA,Shasta County,27,44,1327
6,53,48,141,TX,El Paso County,27,52,1287
6,53,8,31,CO,Denver County,26,35,2245
6,53,6,109,CA,Tuolumne County,25,46,2273
6,53,53,61,WA,Snohomish County,25,39,1912
6,53,6,23,CA,Humboldt County,24,33,998
6,53,41,17,OR,Deschutes County,24,40,3100
6,53,51,810,VA,Virginia Beach city,24,60,2437
6,53,4,25,AZ,Yavapai County,23,41,2635
6,53,37,133,NC,Onslow County,23,43,1774
6,53,11,1,DC,District of Columbia,22,28,1930
6,53,12,33,FL,Escambia County,22,33,849
6,53,49,49,UT,Utah County,22,53,910
6,53,53,11,WA,Clark County,22,32,3230
6,53,25,17,MA,Middlesex County,21,31,1847
6,53,36,47,NY,Kings County,21,27,3484
6,53,47,37,TN,Davidson County,21,43,1540
6,53,51,153,VA,Prince William County,21,64,2571
6,53,37,125,NC,Moore County,20,65,2432
6,53,53,67,WA,Thurston County,20,40,1507
6,53,58,0,SS,Other flows - Same State,149,268,9770
6,53,59,0,DS,Other flows - Different State,2487,4654,260207
6,53,59,1,DS,Other flows - Northeast,270,481,24442
6,53,59,3,DS,Other flows - Midwest,374,667,31218
6,53,59,5,DS,Other flows - South,1186,2271,106701
6,53,59,7,DS,Other flows - West,657,1235,97846
6,53,57,9,FR,Foreign - Other flows,-1,-1,-1
6,55,96,0,CA,Napa County Total Migration-US and Foreign,3874,6403,449514
6,55,97,0,CA,Napa County Total Migration-US,3874,6403,449514
6,55,97,1,CA,Napa County Total Migration-Same State,2633,4303,263824
6,55,97,3,CA,Napa County Total Migration-Different State,1241,2100,185690
6,55,6,55,CA,Napa County Non-migrants,54237,107052,7604156
6,55,6,95,CA,Solano County,795,1459,54484
6,55,6,97,CA,Sonoma County,335,512,37955
6,55,6,13,CA,Contra Costa County,150,232,12713
6,55,6,75,CA,San Francisco County,125,155,27526
6,55,6,37,CA,Los Angeles County,124,176,12632
6,55,6,1,CA,Alameda County,120,178,18130
6,55,6,67,CA,Sacramento County,111,168,8805
6,55,6,33,CA,Lake County,76,155,5873
6,55,6,73,CA,San Diego County,73,97,6264
6,55,6,41,CA,Marin County,65,97,10542
6,55,6,85,CA,Santa Clara County,61,89,8280
6,55,6,61,CA,Placer County,58,87,5519
6,55,6,81,CA,San Mateo County,52,74,8621
6,55,6,113,CA,Yolo County,43,77,3436
6,55,6,59,CA,Orange County,39,67,4667
6,55,6,65,CA,Riverside County,37,67,6769
6,55,4,13,AZ,Maricopa County,36,54,6325
6,55,32,31,NV,Washoe County,35,59,13689
6,55,32,3,NV,Clark County,29,57,1897
6,55,6,17,CA,El Dorado County,28,47,3607
6,55,53,33,WA,King County,26,32,3517
6,55,48,453,TX,Travis County,25,36,3651
6,55,6,19,CA,Fresno County,23,32,1336
6,55,6,57,CA,Nevada County,23,40,1585
6,55,6,71,CA,San Bernardino County,22,39,1243
6,55,16,1,ID,Ada County,22,42,3362
6,55,41,51,OR,Multnomah County,22,27,1290
6,55,6,87,CA,Santa Cruz County,21,28,2882
6,55,58,0,SS,Other flows - Same State,252,429,23953
6,55,59,0,DS,Other flows - Different State,1046,1793,151959
6,55,59,1,DS,Other flows - Northeast,93,149,17319
6,55,59,3,DS,Other flows - Midwest,147,257,15429
6,55,59,5,DS,Other flows - South,376,645,56001
6,55,59,7,DS,Other flows - West,430,742,63209
6,55,57,9,FR,Foreign - Other flows,-1,-1,-1
6,57,96,0,CA,Nevada County Total Migration-US and Foreign,3717,6050,446363
6,57,97,0,CA,Nevada County Total Migration-US,3717,6050,446363
6,57,97,1,CA,Nevada County Total Migration-Same State,1984,3070,234265
6,57,97,3,CA,Nevada County Total Migration-Different State,1733,2980,212098
6,57,6,57,CA,Nevada County Non-migrants,40643,75808,4381335
6,57,6,61,CA,Placer County,504,817,85285
6,57,32,31,NV,Washoe County,297,494,46775
6,57,6,67,CA,Sacramento County,235,343,14057
6,57,6,37,CA,Los Angeles County,89,121,5899
6,57,6,7,CA,Butte County,79,112,3500
6,57,6,1,CA,Alameda County,77,117,15119
6,57,6,13,CA,Contra Costa County,73,125,12995
6,57,6,97,CA,Sonoma County,71,104,9808
6,57,6,115,CA,Yuba County,71,124,3511
6,57,6,73,CA,San Diego County,64,95,6406
6,57,6,75,CA,San Francisco County,61,70,12076
6,57,6,17,CA,El Dorado County,59,97,4818
6,57,6,85,CA,Santa Clara County,53,82,7481
6,57,6,113,CA,Yolo County,37,58,4146
6,57,4,13,AZ,Maricopa County,36,52,5480
6,57,6,23,CA,Humboldt County,36,54,2806
6,57,6,81,CA,San Mateo County,35,66,8259
6,57,6,87,CA,Santa Cruz County,33,47,2712
6,57,53,33,WA,King County,31,50,1754
6,57,32,3,NV,Clark County,30,47,2204
6,57,6,41,CA,Marin County,29,52,3736
6,57,6,59,CA,Orange County,29,42,1835
6,57,6,79,CA,San Luis Obispo County,28,49,3395
6,57,6,65,CA,Riverside County,27,44,2729
6,57,6,89,CA,Shasta County,27,37,1136
6,57,6,95,CA,Solano County,25,43,2216
6,57,6,19,CA,Fresno County,20,29,753
6,57,41,17,OR,Deschutes County,20,27,2057
6,57,58,0,SS,Other flows - Same State,222,342,19587
6,57,59,0,DS,Other flows - Different State,1319,2314,151187
6,57,59,1,DS,Other flows - Northeast,121,176,19097
6,57,59,3,DS,Other flows - Midwest,163,317,13546
6,57,59,5,DS,Other flows - South,420,811,62672
6,57,59,7,DS,Other flows - West,615,1010,55872
6,57,57,9,FR,Foreign - Other flows,-1,-1,-1
6,59,96,0,CA,Orange County Total Migration-US and Foreign,74579,126442,8430188
6,59,97,0,CA,Orange County Total Migration-US,74430,126144,8421575
6,59,97,1,CA,Orange County Total Migration-Same State,40805,67241,3688346
6,59,97,3,CA,Orange County Total Migration-Different State,33625,58903,4733228
6,59,98,0,CA,Orange County Total Migration-Foreign,149,298,8614
6,59,6,59,CA,Orange County Non-migrants,1279114,2509438,168700087
6,59,6,37,CA,Los Angeles County,16322,24663,1426807
6,59,6,65,CA,Riverside County,9452,18604,789680
6,59,6,73,CA,San Diego County,3940,5939,407796
6,59,6,71,CA,San Bernardino County,3786,6797,291402
6,59,4,13,AZ,Maricopa County,2103,3622,314377
6,59,32,3,NV,Clark County,2098,3557,540455
6,59,6,85,CA,Santa Clara County,1019,1448,130624
6,59,53,33,WA,King County,1013,1441,122368
6,59,6,75,CA,San Francisco County,654,765,85048
6,59,6,1,CA,Alameda County,621,913,58439
6,59,48,201,TX,Harris County,570,1080,49825
6,59,36,61,NY,New York County,552,626,77776
6,59,16,1,ID,Ada County,549,1122,88480
6,59,6,67,CA,Sacramento County,536,870,45692
6,59,48,85,TX,Collin County,534,1256,114559
6,59,48,453,TX,Travis County,533,827,92930
6,59,6,29,CA,Kern County,502,986,30525
6,59,6,111,CA,Ventura County,496,765,52069
6,59,48,121,TX,Denton County,481,1043,76750
6,59,48,439,TX,Tarrant County,478,987,86502
6,59,48,113,TX,Dallas County,469,764,66119
6,59,4,15,AZ,Mohave County,407,661,75685
6,59,17,31,IL,Cook County,387,535,43367
6,59,4,25,AZ,Yavapai County,369,632,58175
6,59,49,35,UT,Salt Lake County,351,603,42630
6,59,48,29,TX,Bexar County,338,702,33086
6,59,6,13,CA,Contra Costa County,325,534,44362
6,59,48,491,TX,Williamson County,323,643,36222
6,59,6,81,CA,San Mateo County,315,426,40982
6,59,47,187,TN,Williamson County,304,789,115746
6,59,41,51,OR,Multnomah County,295,400,21907
6,59,15,3,HI,Honolulu County,289,516,26230
6,59,6,79,CA,San Luis Obispo County,285,441,35723
6,59,6,19,CA,Fresno County,275,492,17402
6,59,6,83,CA,Santa Barbara County,275,392,25604
6,59,8,31,CO,Denver County,266,327,29825
6,59,47,37,TN,Davidson County,264,349,35835
6,59,4,19,AZ,Pima County,257,423,24242
6,59,36,47,NY,Kings County,239,286,26050
6,59,32,31,NV,Washoe County,225,384,43985
6,59,53,53,WA,Pierce County,222,387,19128
6,59,41,67,OR,Washington County,219,330,16924
6,59,6,61,CA,Placer County,217,402,23031
6,59,8,41,CO,El Paso County,215,374,16097
6,59,53,61,WA,Snohomish County,212,353,20218
6,59,49,49,UT,Utah County,210,420,18805
6,59,53,11,WA,Clark County,210,354,22672
6,59,12,86,FL,Miami-Dade County,205,342,62179
6,59,4,21,AZ,Pinal County,200,388,21078
6,59,12,95,FL,Orange County,193,367,21077
6,59,12,99,FL,Palm Beach County,185,329,39090
6,59,16,27,ID,Canyon County,182,378,21077
6,59,6,97,CA,Sonoma County,181,268,23140
6,59,12,11,FL,Broward County,175,290,30749
6,59,37,119,NC,Mecklenburg County,171,290,20005
6,59,49,53,UT,Washington County,171,296,24143
6,59,8,35,CO,Douglas County,169,338,44294
6,59,37,183,NC,Wake County,168,330,20465
6,59,25,17,MA,Middlesex County,167,263,26952
6,59,48,157,TX,Fort Bend County,167,361,15208
6,59,48,339,TX,Montgomery County,166,389,22357
6,59,6,107,CA,Tulare County,157,290,11163
6,59,8,5,CO,Arapahoe County,157,243,17649
6,59,16,55,ID,Kootenai County,153,309,29353
6,59,11,1,DC,District of Columbia,130,158,10578
6,59,13,135,GA,Gwinnett County,130,284,8788
6,59,51,59,VA,Fairfax County,130,231,14355
6,59,6,77,CA,San Joaquin County,128,230,8577
6,59,6,53,CA,Monterey County,127,188,34461
6,59,12,57,FL,Hillsborough County,127,238,20366
6,59,57,5,FR,Foreign - APO/FPO ZIPs,124,260,7729
6,59,41,5,OR,Clackamas County,119,202,10916
6,59,8,59,CO,Jefferson County,115,160,7981
6,59,13,121,GA,Fulton County,115,210,16273
6,59,36,81,NY,Queens County,113,143,7696
6,59,25,25,MA,Suffolk County,111,132,7900
6,59,47,93,TN,Knox County,108,243,13497
6,59,41,17,OR,Deschutes County,106,182,11427
6,59,48,141,TX,El Paso County,105,185,6295
6,59,26,125,MI,Oakland County,104,167,14274
6,59,6,95,CA,Solano County,102,168,7631
6,59,53,63,WA,Spokane County,102,169,9262
6,59,8,69,CO,Larimer County,101,148,12992
6,59,47,165,TN,Sumner County,99,230,13373
6,59,8,1,CO,Adams County,98,144,7370
6,59,12,9,FL,Brevard County,98,168,9370
6,59,42,101,PA,Philadelphia County,96,117,8186
6,59,12,103,FL,Pinellas County,95,154,21727
6,59,47,149,TN,Rutherford County,95,205,9178
6,59,34,17,NJ,Hudson County,94,123,17748
6,59,6,113,CA,Yolo County,92,114,4640
6,59,12,31,FL,Duval County,90,156,8593
6,59,47,119,TN,Maury County,90,180,8370
6,59,8,13,CO,Boulder County,87,142,10251
6,59,6,87,CA,Santa Cruz County,86,114,11177
6,59,27,53,MN,Hennepin County,86,133,10954
6,59,41,39,OR,Lane County,86,135,6883
6,59,5,7,AR,Benton County,82,161,8228
6,59,35,1,NM,Bernalillo County,82,131,6315
6,59,39,49,OH,Franklin County,82,119,13267
6,59,42,3,PA,Allegheny County,82,131,8308
6,59,48,91,TX,Comal County,80,163,14609
6,59,41,29,OR,Jackson County,79,133,5870
6,59,15,1,HI,Hawaii County,78,140,17028
6,59,4,5,AZ,Coconino County,76,112,6239
6,59,40,109,OK,Oklahoma County,76,145,5009
6,59,47,189,TN,Wilson County,76,164,7915
6,59,6,17,CA,El Dorado County,75,120,6930
6,59,48,209,TX,Hays County,75,173,11033
6,59,17,43,IL,DuPage County,74,144,11954
6,59,40,143,OK,Tulsa County,74,129,4517
6,59,6,99,CA,Stanislaus County,72,113,3910
6,59,12,71,FL,Lee County,72,119,13239
6,59,12,109,FL,St. Johns County,72,181,15786
6,59,26,163,MI,Wayne County,71,146,9122
6,59,53,35,WA,Kitsap County,70,114,7181
6,59,6,41,CA,Marin County,69,103,21004
6,59,12,21,FL,Collier County,68,134,24673
6,59,12,115,FL,Sarasota County,67,129,15978
6,59,41,47,OR,Marion County,67,111,4514
6,59,48,367,TX,Parker County,67,170,11448
6,59,45,45,SC,Greenville County,66,132,8543
6,59,15,9,HI,Maui County,65,103,9552
6,59,6,7,CA,Butte County,63,88,5109
6,59,53,67,WA,Thurston County,63,110,5353
6,59,6,47,CA,Merced County,62,104,2531
6,59,45,19,SC,Charleston County,62,110,7483
6,59,6,23,CA,Humboldt County,61,80,3304
6,59,12,81,FL,Manatee County,60,108,9328
6,59,24,31,MD,Montgomery County,60,104,6394
6,59,30,29,MT,Flathead County,60,120,11371
6,59,34,3,NJ,Bergen County,60,117,6867
6,59,51,13,VA,Arlington County,60,88,4822
6,59,48,27,TX,Bell County,59,132,4055
6,59,4,27,AZ,Yuma County,58,104,2768
6,59,29,189,MO,St. Louis County,58,107,6874
6,59,25,21,MA,Norfolk County,57,91,6158
6,59,39,35,OH,Cuyahoga County,57,92,8092
6,59,49,11,UT,Davis County,57,114,5040
6,59,55,25,WI,Dane County,57,91,5593
6,59,20,91,KS,Johnson County,56,105,6243
6,59,6,25,CA,Imperial County,55,93,1890
6,59,6,89,CA,Shasta County,55,96,4553
6,59,17,97,IL,Lake County,55,90,10401
6,59,31,55,NE,Douglas County,53,93,4702
6,59,47,125,TN,Montgomery County,53,90,4516
6,59,13,89,GA,DeKalb County,52,81,3251
6,59,18,57,IN,Hamilton County,52,116,10922
6,59,30,31,MT,Gallatin County,52,83,9020
6,59,37,133,NC,Onslow County,52,94,3299
6,59,48,309,TX,McLennan County,52,98,5406
6,59,53,73,WA,Whatcom County,52,84,4146
6,59,6,31,CA,Kings County,51,92,3026
6,59,36,103,NY,Suffolk County,51,63,5690
6,59,47,157,TN,Shelby County,51,89,6886
6,59,49,21,UT,Iron County,51,103,6576
6,59,13,67,GA,Cobb County,50,96,6780
6,59,21,111,KY,Jefferson County,50,90,5183
6,59,45,13,SC,Beaufort County,50,92,11896
6,59,48,397,TX,Rockwall County,50,125,7997
6,59,29,95,MO,Jackson County,49,81,4364
6,59,12,127,FL,Volusia County,48,85,5255
6,59,34,23,NJ,Middlesex County,48,86,4041
6,59,6,55,CA,Napa County,47,67,6310
6,59,6,57,CA,Nevada County,46,65,5578
6,59,8,123,CO,Weld County,46,79,6277
6,59,49,57,UT,Weber County,46,76,3487
6,59,37,63,NC,Durham County,45,57,2672
6,59,51,810,VA,Virginia Beach city,45,72,3114
6,59,12,101,FL,Pasco County,44,95,4936
6,59,1,89,AL,Madison County,43,69,3521
6,59,15,7,HI,Kauai County,43,73,7242
6,59,6,39,CA,Madera County,42,80,2744
6,59,12,117,FL,Seminole County,42,82,5065
6,59,48,167,TX,Galveston County,42,80,3146
6,59,20,173,KS,Sedgwick County,41,66,2302
6,59,41,33,OR,Josephine County,41,66,2832
6,59,42,91,PA,Montgomery County,41,65,5687
6,59,47,65,TN,Hamilton County,41,84,5101
6,59,51,107,VA,Loudoun County,41,90,4743
6,59,9,170,CT,South Central Connecticut Plannin,40,51,2846
6,59,9,190,CT,Western Connecticut Planning Regi,40,76,14368
6,59,18,97,IN,Marion County,40,68,3571
6,59,24,510,MD,Baltimore city,40,45,2212
6,59,36,119,NY,Westchester County,40,67,5577
6,59,53,29,WA,Island County,40,63,3891
6,59,55,79,WI,Milwaukee County,40,64,4717
6,59,12,97,FL,Osceola County,39,64,2992
6,59,37,179,NC,Union County,39,80,4874
6,59,9,110,CT,Capitol Planning Region,38,68,3830
6,59,27,123,MN,Ramsey County,38,68,2833
6,59,32,5,NV,Douglas County,37,58,12016
6,59,36,59,NY,Nassau County,37,73,6050
6,59,37,81,NC,Guilford County,37,61,2546
6,59,26,161,MI,Washtenaw County,36,56,2738
6,59,39,61,OH,Hamilton County,36,61,3143
6,59,49,43,UT,Summit County,36,72,54423
6,59,17,89,IL,Kane County,35,67,2694
6,59,24,3,MD,Anne Arundel County,35,60,4629
6,59,42,29,PA,Chester County,35,66,11193
6,59,5,143,AR,Washington County,34,62,1766
6,59,6,51,CA,Mono County,34,49,2996
6,59,25,9,MA,Essex County,34,56,3450
6,59,26,81,MI,Kent County,34,66,4275
6,59,30,111,MT,Yellowstone County,34,57,2451
6,59,37,129,NC,New Hanover County,34,51,3363
6,59,12,105,FL,Polk County,33,72,2534
6,59,22,71,LA,Orleans Parish,33,42,2061
6,59,32,23,NV,Nye County,33,53,2495
6,59,34,27,NJ,Morris County,33,62,8548
6,59,37,51,NC,Cumberland County,33,52,1940
6,59,48,39,TX,Brazoria County,33,72,5282
6,59,48,139,TX,Ellis County,33,69,4066
6,59,49,5,UT,Cache County,33,49,1623
6,59,53,5,WA,Benton County,33,73,2706
6,59,13,57,GA,Cherokee County,32,63,2959
6,59,13,117,GA,Forsyth County,32,78,4270
6,59,24,5,MD,Baltimore County,32,45,2130
6,59,45,15,SC,Berkeley County,32,55,3554
6,59,47,9,TN,Blount County,32,73,4635
6,59,48,41,TX,Brazos County,32,63,3122
6,59,2,20,AK,Anchorage Municipality,31,47,2268
6,59,12,33,FL,Escambia County,31,52,3050
6,59,12,91,FL,Okaloosa County,31,64,2426
6,59,19,153,IA,Polk County,31,50,2605
6,59,32,510,NV,Carson City,31,48,2251
6,59,36,29,NY,Erie County,31,56,3721
6,59,48,257,TX,Kaufman County,31,69,3075
6,59,51,153,VA,Prince William County,31,65,3081
6,59,13,51,GA,Chatham County,30,56,3070
6,59,37,67,NC,Forsyth County,30,63,1899
6,59,40,27,OK,Cleveland County,30,46,1505
6,59,45,91,SC,York County,30,75,4165
6,59,48,423,TX,Smith County,30,55,3366
6,59,1,73,AL,Jefferson County,29,58,3239
6,59,12,83,FL,Marion County,29,48,2395
6,59,25,27,MA,Worcester County,29,44,2446
6,59,41,3,OR,Benton County,29,50,1746
6,59,41,19,OR,Douglas County,29,39,1873
6,59,8,14,CO,Broomfield County,28,41,2278
6,59,24,33,MD,Prince George's County,28,42,2045
6,59,48,187,TX,Guadalupe County,28,63,2569
6,59,48,251,TX,Johnson County,28,52,1989
6,59,29,183,MO,St. Charles County,27,55,3492
6,59,34,13,NJ,Essex County,27,45,3700
6,59,39,113,OH,Montgomery County,27,33,1467
6,59,41,43,OR,Linn County,27,45,1011
6,59,55,29,WI,Door County,27,33,1010
6,59,5,119,AR,Pulaski County,26,40,1804
6,59,8,77,CO,Mesa County,26,41,2392
6,59,12,69,FL,Lake County,26,41,1989
6,59,30,63,MT,Missoula County,26,41,2877
6,59,35,43,NM,Sandoval County,26,50,2443
6,59,35,49,NM,Santa Fe County,26,44,9675
6,59,37,97,NC,Iredell County,26,52,4270
6,59,41,53,OR,Polk County,26,43,1436
6,59,46,99,SD,Minnehaha County,26,44,1834
6,59,46,103,SD,Pennington County,26,46,4585
6,59,47,105,TN,Loudon County,26,43,4401
6,59,49,51,UT,Wasatch County,26,63,11050
6,59,51,710,VA,Norfolk city,26,34,1486
6,59,55,133,WI,Waukesha County,26,52,2973
6,59,16,19,ID,Bonneville County,25,54,2739
6,59,17,197,IL,Will County,25,44,1764
6,59,27,37,MN,Dakota County,25,43,1526
6,59,31,109,NE,Lancaster County,25,41,1869
6,59,45,51,SC,Horry County,25,48,2028
6,59,45,83,SC,Spartanburg County,25,64,4699
6,59,57,3,FR,Foreign - Puerto Rico,25,38,885
6,59,12,113,FL,Santa Rosa County,24,45,2455
6,59,26,99,MI,Macomb County,24,48,2392
6,59,33,15,NH,Rockingham County,24,53,2985
6,59,37,21,NC,Buncombe County,24,35,2407
6,59,53,77,WA,Yakima County,24,30,690
6,59,12,119,FL,Sumter County,23,36,3374
6,59,16,13,ID,Blaine County,23,41,5728
6,59,27,3,MN,Anoka County,23,45,1591
6,59,29,77,MO,Greene County,23,47,1477
6,59,32,19,NV,Lyon County,23,37,2439
6,59,35,13,NM,Doña Ana County,23,45,1591
6,59,37,25,NC,Cabarrus County,23,41,2188
6,59,37,125,NC,Moore County,23,35,2883
6,59,51,760,VA,Richmond city,23,38,1979
6,59,16,83,ID,Twin Falls County,22,46,1717
6,59,30,81,MT,Ravalli County,22,36,2646
6,59,36,55,NY,Monroe County,22,30,3512
6,59,48,215,TX,Hidalgo County,22,44,1541
6,59,48,259,TX,Kendall County,22,49,3206
6,59,8,67,CO,La Plata County,21,36,1717
6,59,10,3,DE,New Castle County,21,41,2000
6,59,16,17,ID,Bonner County,21,40,2412
6,59,22,33,LA,East Baton Rouge Parish,21,37,1780
6,59,24,27,MD,Howard County,21,45,2523
6,59,39,57,OH,Greene County,21,42,2257
6,59,45,79,SC,Richland County,21,53,2711
6,59,51,510,VA,Alexandria city,21,32,2930
6,59,4,7,AZ,Gila County,20,35,2751
6,59,21,67,KY,Fayette County,20,36,1820
6,59,37,71,NC,Gaston County,20,35,3146
6,59,39,165,OH,Warren County,20,44,2278
6,59,42,17,PA,Bucks County,20,33,2476
6,59,51,41,VA,Chesterfield County,20,40,1927
6,59,53,57,WA,Skagit County,20,37,2690
6,59,58,0,SS,Other flows - Same State,180,282,12485
6,59,59,0,DS,Other flows - Different State,5561,9721,613241
6,59,59,1,DS,Other flows - Northeast,861,1380,104532
6,59,59,3,DS,Other flows - Midwest,1398,2436,126450
6,59,59,5,DS,Other flows - South,2471,4482,246740
6,59,59,7,DS,Other flows - West,831,1423,135519
6,59,57,9,FR,Foreign - Other flows,-1,-1,-1
6,61,96,0,CA,Placer County Total Migration-US and Foreign,13003,22700,1360512
6,61,97,0,CA,Placer County Total Migration-US,12958,22614,1357206
6,61,97,1,CA,Placer County Total Migration-Same State,7740,12647,764329
6,61,97,3,CA,Placer County Total Migration-Different State,5218,9967,592877
6,61,98,0,CA,Placer County Total Migration-Foreign,45,86,3306
6,61,6,61,CA,Placer County Non-migrants,156520,327755,20923932
6,61,6,67,CA,Sacramento County,3414,5509,271055
6,61,6,57,CA,Nevada County,580,1006,54042
6,61,6,17,CA,El Dorado County,402,727,45111
6,61,32,31,NV,Washoe County,357,556,49979
6,61,6,115,CA,Yuba County,317,646,23195
6,61,6,73,CA,San Diego County,257,412,29059
6,61,6,37,CA,Los Angeles County,256,336,30139
6,61,6,85,CA,Santa Clara County,216,316,34679
6,61,6,13,CA,Contra Costa County,179,330,32529
