01/01/2022 00:00:00,716075,7,10,E,ML,0.37,714,100,2654.0,0.0263,70.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0195,76.1,622.0,0.0394,71.7,487.0,0.0311,69.5,474.0,0.0304,67.8,279.0,0.0186,63.9,270.0,0.0189,64.6,,,,,,
01/01/2022 00:00:00,716076,7,10,W,ML,0.37,714,100,1509.0,0.0146,69.3,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0047,76.2,267.0,0.0149,73.8,338.0,0.0188,71.9,310.0,0.0186,68.5,299.0,0.0186,64.4,210.0,0.0121,64.4,,,,,,
01/01/2022 00:00:00,716078,7,10,E,ML,0.5,714,0,2614.0,0.0307,65.4,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0178,71.1,506.0,0.022,69.3,460.0,0.0284,67.9,400.0,0.0319,64.6,446.0,0.0442,59.7,421.0,0.0397,59.7,,,,,,
01/01/2022 00:00:00,716081,7,10,E,ML,0.19,476,100,2158.0,0.0313,68.1,0.0,0.0,0.0,0.0,0.0,0.0,554.0,0.0302,73.5,705.0,0.0404,68.9,551.0,0.0333,65.3,348.0,0.0212,62.0,,,,,,,,,,,,
01/01/2022 00:00:00,716084,7,10,W,ML,0.34,476,100,1065.0,0.0163,67.2,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0022,74.6,290.0,0.0162,70.4,464.0,0.0276,67.2,271.0,0.0191,62.6,,,,,,,,,,,,
01/01/2022 00:00:00,716085,7,10,E,ML,0.38,476,100,2435.0,0.0427,67.6,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0438,70.8,800.0,0.0539,69.3,646.0,0.0471,64.8,333.0,0.026,62.3,,,,,,,,,,,,
01/01/2022 00:00:00,716086,7,10,W,OR,,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716087,7,10,E,ML,0.428,595,100,3172.0,0.0378,69.9,0.0,0.0,0.0,0.0,0.0,0.0,694.0,0.0387,73.4,969.0,0.06,71.8,725.0,0.0466,70.2,195.0,0.0132,69.2,589.0,0.0305,62.6,,,,,,,,,
01/01/2022 00:00:00,716088,7,10,W,ML,0.29,476,100,1506.0,0.0231,68.3,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0162,74.0,440.0,0.0256,70.9,301.0,0.0199,67.7,473.0,0.0309,62.7,,,,,,,,,,,,
01/01/2022 00:00:00,716089,7,10,W,OR,,119,100,68.0,0.0072,,,,,,,,68.0,0.0072,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716090,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716091,7,10,W,ML,0.495,476,0,1961.0,0.024,65.9,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0169,69.9,601.0,0.0226,67.7,451.0,0.0351,63.1,339.0,0.0214,59.6,,,,,,,,,,,,
01/01/2022 00:00:00,716092,7,10,E,ML,0.446,476,100,2636.0,0.0388,68.1,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0.0416,72.7,730.0,0.0438,69.9,592.0,0.0381,66.7,581.0,0.0317,61.5,,,,,,,,,,,,
01/01/2022 00:00:00,716093,7,10,E,OR,,119,100,93.0,0.0197,,,,,,,,93.0,0.0197,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716094,7,10,W,OR,,119,100,73.0,0.0144,,,,,,,,73.0,0.0144,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716095,7,10,E,OR,,119,100,50.0,0.0148,,,,,,,,50.0,0.0148,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716096,7,10,W,OR,,119,100,56.0,0.0165,,,,,,,,56.0,0.0165,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716097,7,10,E,OR,,119,100,102.0,0.0201,,,,,,,,102.0,0.0201,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716098,7,10,W,OR,,119,100,88.0,0.0156,,,,,,,,88.0,0.0156,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716099,7,10,E,OR,,119,100,107.0,0.0348,,,,,,,,107.0,0.0348,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716100,7,10,W,OR,,119,100,74.0,0.0174,,,,,,,,74.0,0.0174,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716101,7,10,W,ML,0.38,476,100,1580.0,0.0243,68.3,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0152,74.3,449.0,0.0264,70.1,445.0,0.0286,66.8,401.0,0.0271,63.6,,,,,,,,,,,,
01/01/2022 00:00:00,716103,7,10,E,OR,,119,100,71.0,0.0197,,,,,,,,71.0,0.0197,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716104,7,10,W,OR,,119,100,44.0,0.0094,,,,,,,,44.0,0.0094,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716105,7,10,E,OR,,119,100,51.0,0.0096,,,,,,,,51.0,0.0096,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716106,7,10,W,OR,,118,100,48.0,0.0079,,,,,,,,48.0,0.0079,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716107,7,10,E,OR,,119,100,76.0,0.0145,,,,,,,,76.0,0.0145,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716108,7,10,W,OR,,119,100,67.0,0.006,,,,,,,,67.0,0.006,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716109,7,10,E,OR,,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716110,7,10,W,OR,,119,100,62.0,0.0111,,,,,,,,62.0,0.0111,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716111,7,10,E,OR,,119,100,110.0,0.0211,,,,,,,,110.0,0.0211,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716112,7,10,W,OR,,119,100,92.0,0.0187,,,,,,,,92.0,0.0187,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716113,7,10,E,OR,,119,100,32.0,0.0051,,,,,,,,32.0,0.0051,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716114,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716115,7,10,E,OR,,119,100,53.0,0.0077,,,,,,,,53.0,0.0077,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716116,7,10,W,OR,,119,100,73.0,0.0116,,,,,,,,73.0,0.0116,,,,,,,,,,,,,,,,,,,,,,
